EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,INJURIES_DIRECT,DEATHS_DIRECT
211471,TENNESSEE,2010,January,Cold/Wind Chill,0,3
211473,TENNESSEE,2010,January,Cold/Wind Chill,0,1
211472,TENNESSEE,2010,January,Cold/Wind Chill,0,1
200978,OREGON,2010,January,Avalanche,0,1
212380,FLORIDA,2010,January,Cold/Wind Chill,0,1
205047,HAWAII,2010,January,High Surf,1,0
219097,COLORADO,2010,January,Avalanche,0,1
201328,WYOMING,2010,January,Avalanche,0,1
219103,COLORADO,2010,January,Avalanche,1,0
210192,LOUISIANA,2010,January,Cold/Wind Chill,0,1
212392,FLORIDA,2010,January,Cold/Wind Chill,1,1
204606,ILLINOIS,2010,January,Cold/Wind Chill,0,1
213586,CALIFORNIA,2010,January,Strong Wind,1,0
213853,CALIFORNIA,2010,January,High Wind,0,1
211235,CALIFORNIA,2010,January,Thunderstorm Wind,0,1
213688,CALIFORNIA,2010,January,High Wind,1,0
204607,ILLINOIS,2010,January,Cold/Wind Chill,0,1
202525,IOWA,2010,January,Ice Storm,1,0
213691,CALIFORNIA,2010,January,Flood,0,1
241186,CALIFORNIA,2010,January,Flash Flood,0,1
210773,ALABAMA,2010,January,Tornado,1,0
212008,CALIFORNIA,2010,January,Heavy Rain,1,0
203715,FLORIDA,2010,January,Thunderstorm Wind,2,0
203685,FLORIDA,2010,January,Thunderstorm Wind,1,0
210848,IDAHO,2010,January,Avalanche,0,1
213777,CALIFORNIA,2010,January,Strong Wind,0,1
202850,FLORIDA,2010,January,Tornado,1,0
265960,FLORIDA,2010,January,Tornado,1,0
210909,UTAH,2010,January,Avalanche,0,1
205518,FLORIDA,2010,January,High Surf,1,1
213556,NORTH CAROLINA,2010,January,Strong Wind,0,1
211893,NEW YORK,2010,January,Strong Wind,1,0
203220,IOWA,2010,January,Blizzard,0,1
213638,ILLINOIS,2010,January,Cold/Wind Chill,0,2
219109,COLORADO,2010,January,Avalanche,1,0
210910,UTAH,2010,January,Avalanche,0,1
213836,CALIFORNIA,2010,January,Strong Wind,3,0
211011,TEXAS,2010,January,Winter Storm,0,1
213084,TENNESSEE,2010,January,Winter Storm,0,1
213044,ALABAMA,2010,January,Winter Storm,2,2
213012,TENNESSEE,2010,January,Ice Storm,0,1
210915,UTAH,2010,January,Avalanche,0,1
205181,TEXAS,2010,February,Flash Flood,0,1
216246,FLORIDA,2010,February,Thunderstorm Wind,13,0
209394,WYOMING,2010,February,Avalanche,1,0
205222,WYOMING,2010,February,Avalanche,0,1
212869,NEW JERSEY,2010,February,Winter Storm,0,1
212787,DELAWARE,2010,February,Winter Storm,0,1
212785,DELAWARE,2010,February,Winter Storm,0,1
212884,NEW JERSEY,2010,February,Winter Storm,0,1
212880,NEW JERSEY,2010,February,Winter Storm,1,0
216454,VIRGINIA,2010,February,High Wind,1,0
205568,INDIANA,2010,February,Cold/Wind Chill,0,1
219644,COLORADO,2010,February,Avalanche,1,1
205975,OREGON,2010,February,High Wind,0,1
218282,KENTUCKY,2010,February,Cold/Wind Chill,0,1
218499,PUERTO RICO,2010,February,High Surf,0,1
206955,WYOMING,2010,February,Avalanche,1,0
216578,CALIFORNIA,2010,February,High Surf,13,0
216577,CALIFORNIA,2010,February,Rip Current,0,1
216019,ILLINOIS,2010,February,Cold/Wind Chill,0,1
219650,COLORADO,2010,February,Avalanche,1,0
214220,KENTUCKY,2010,February,Winter Weather,3,0
209886,HAWAII WATERS,2010,February,Marine Strong Wind,0,1
208054,WYOMING,2010,February,Avalanche,0,1
216452,FLORIDA,2010,February,Lightning,4,0
219745,COLORADO,2010,February,Avalanche,0,1
209430,FLORIDA,2010,February,Hail,2,0
217745,NEW YORK,2010,February,Heavy Snow,0,1
219746,COLORADO,2010,February,Avalanche,1,0
223928,WASHINGTON,2010,February,Avalanche,1,0
221865,WISCONSIN,2010,March,Cold/Wind Chill,0,1
221616,VIRGIN ISLANDS,2010,March,High Surf,0,2
216913,TEXAS,2010,March,High Wind,1,0
216372,IOWA,2010,March,Flood,1,0
211033,ARKANSAS,2010,March,Tornado,2,0
215149,MISSOURI,2010,March,Tornado,1,0
211038,ARKANSAS,2010,March,Tornado,3,1
221206,FLORIDA,2010,March,Rip Current,1,1
222686,COLORADO,2010,March,Avalanche,0,1
222351,PENNSYLVANIA,2010,March,Strong Wind,1,0
222320,NEW JERSEY,2010,March,High Wind,1,0
222332,NEW JERSEY,2010,March,High Wind,2,0
219748,NEW YORK,2010,March,Heavy Snow,1,1
217053,NEW JERSEY,2010,March,High Wind,2,0
217049,NEW YORK,2010,March,High Wind,0,1
217057,CONNECTICUT,2010,March,High Wind,0,2
217069,NEW YORK,2010,March,High Wind,0,1
215579,WEST VIRGINIA,2010,March,Flood,0,2
218778,NEW HAMPSHIRE,2010,March,Strong Wind,2,1
217598,MASSACHUSETTS,2010,March,Flood,1,0
220177,COLORADO,2010,March,Avalanche,1,0
222685,COLORADO,2010,March,Avalanche,0,2
212587,ARKANSAS,2010,March,Strong Wind,0,1
220830,SOUTH CAROLINA,2010,March,Lightning,2,0
213384,SOUTH CAROLINA,2010,March,Tornado,1,0
218496,NORTH CAROLINA,2010,March,Tornado,5,0
221492,ATLANTIC SOUTH,2010,March,Marine Thunderstorm Wind,2,0
220247,MASSACHUSETTS,2010,March,Flood,2,0
219973,IDAHO,2010,March,Avalanche,0,2
220150,COLORADO,2010,March,Avalanche,0,1
213984,WYOMING,2010,March,Avalanche,1,0
221301,FLORIDA,2010,March,Rip Current,1,0
220238,MASSACHUSETTS,2010,March,Flood,2,0
228127,WISCONSIN,2010,April,Strong Wind,1,0
225857,UTAH,2010,April,Avalanche,0,1
224163,ILLINOIS,2010,April,Thunderstorm Wind,1,0
218979,IOWA,2010,April,Thunderstorm Wind,1,0
220649,WEST VIRGINIA,2010,April,Lightning,1,0
214623,IOWA,2010,April,Hail,6,0
223733,NEW JERSEY,2010,April,Wildfire,2,0
223828,WASHINGTON,2010,April,Avalanche,1,0
223827,WASHINGTON,2010,April,Avalanche,1,0
224423,NORTH DAKOTA,2010,April,Thunderstorm Wind,1,0
225879,TEXAS,2010,April,Flash Flood,0,1
227186,FLORIDA,2010,April,Rip Current,2,0
216086,PENNSYLVANIA,2010,April,Thunderstorm Wind,1,0
221269,PENNSYLVANIA,2010,April,Thunderstorm Wind,1,0
221273,PENNSYLVANIA,2010,April,Thunderstorm Wind,1,0
218494,WISCONSIN,2010,April,Wildfire,2,1
225233,GUAM,2010,April,Rip Current,0,2
226177,PUERTO RICO,2010,April,Flash Flood,0,1
226665,COLORADO,2010,April,Avalanche,1,0
224615,MISSISSIPPI,2010,April,Tornado,35,5
224552,MISSISSIPPI,2010,April,Tornado,40,1
228631,TENNESSEE,2010,April,Thunderstorm Wind,2,0
220277,ALABAMA,2010,April,Tornado,5,0
232520,ALABAMA,2010,April,Tornado,10,0
232519,ALABAMA,2010,April,Tornado,35,0
228054,ALABAMA,2010,April,Tornado,2,0
224551,MISSISSIPPI,2010,April,Tornado,53,4
222803,LOUISIANA,2010,April,Tornado,16,0
222945,MISSISSIPPI,2010,April,Tornado,1,0
224317,MISSISSIPPI,2010,April,Tornado,2,0
218805,MISSOURI,2010,April,Thunderstorm Wind,1,0
219777,TEXAS,2010,April,Tornado,3,0
223829,SOUTH CAROLINA,2010,April,Tornado,3,0
227196,FLORIDA,2010,April,Lightning,1,0
219181,CALIFORNIA,2010,April,High Wind,1,0
218045,NEVADA,2010,April,High Wind,2,0
223870,SOUTH CAROLINA,2010,April,Thunderstorm Wind,1,0
224938,MASSACHUSETTS,2010,April,Strong Wind,3,0
222173,FLORIDA,2010,April,Rip Current,0,1
219955,ARKANSAS,2010,April,Tornado,8,0
219252,ARKANSAS,2010,April,Tornado,15,1
219264,ARKANSAS,2010,April,Lightning,2,0
219265,ARKANSAS,2010,April,Flash Flood,0,1
229299,TENNESSEE,2010,May,Flash Flood,0,1
226199,TENNESSEE,2010,May,Flood,0,10
266150,TENNESSEE,2010,May,Flood,0,2
226314,TENNESSEE,2010,May,Flood,0,1
233431,TENNESSEE,2010,May,Flash Flood,0,1
237774,TENNESSEE,2010,May,Flash Flood,0,1
237147,KENTUCKY,2010,May,Flash Flood,0,1
229290,TENNESSEE,2010,May,Flash Flood,0,1
229418,TENNESSEE,2010,May,Flash Flood,0,1
229590,TENNESSEE,2010,May,Flash Flood,0,1
225230,INDIANA,2010,May,Lightning,0,1
219271,ARKANSAS,2010,May,Flash Flood,0,1
221410,ARIZONA,2010,May,Strong Wind,1,0
237144,KENTUCKY,2010,May,Flash Flood,0,1
237797,TENNESSEE,2010,May,Tornado,2,0
237806,MISSISSIPPI,2010,May,Flash Flood,0,1
237801,MISSISSIPPI,2010,May,Tornado,0,1
237687,TENNESSEE,2010,May,Tornado,2,1
237666,MISSISSIPPI,2010,May,Tornado,7,2
234854,TENNESSEE,2010,May,Flood,0,2
237610,KENTUCKY,2010,May,Flash Flood,1,0
237151,KENTUCKY,2010,May,Flash Flood,0,1
218968,TENNESSEE,2010,May,Tornado,1,0
237796,TENNESSEE,2010,May,Tornado,10,0
237130,KENTUCKY,2010,May,Flash Flood,0,1
232912,MISSISSIPPI,2010,May,Flash Flood,1,0
234855,TENNESSEE,2010,May,Flood,0,1
226409,OHIO,2010,May,Flood,0,2
233227,MASSACHUSETTS,2010,May,Thunderstorm Wind,6,0
237405,WISCONSIN,2010,May,Strong Wind,3,0
220240,FLORIDA,2010,May,Thunderstorm Wind,1,0
230867,KANSAS,2010,May,Thunderstorm Wind,10,0
227912,OHIO,2010,May,Thunderstorm Wind,1,0
236632,NEW YORK,2010,May,High Wind,4,0
234228,PENNSYLVANIA,2010,May,Strong Wind,1,0
233634,MASSACHUSETTS,2010,May,Lightning,1,0
230056,CONNECTICUT,2010,May,Lightning,2,1
231997,OKLAHOMA,2010,May,Tornado,3,0
237648,OKLAHOMA,2010,May,Tornado,3,0
231833,OKLAHOMA,2010,May,Tornado,1,0
231830,OKLAHOMA,2010,May,Tornado,1,0
231928,OKLAHOMA,2010,May,Tornado,20,0
231988,OKLAHOMA,2010,May,Tornado,26,0
231985,OKLAHOMA,2010,May,Tornado,2,0
231968,OKLAHOMA,2010,May,Tornado,3,0
231939,OKLAHOMA,2010,May,Tornado,29,2
231948,OKLAHOMA,2010,May,Tornado,32,1
233349,MISSOURI,2010,May,Flash Flood,0,1
237543,OKLAHOMA,2010,May,Tornado,2,0
237527,OKLAHOMA,2010,May,Tornado,2,0
235557,TEXAS,2010,May,Flash Flood,1,1
234586,TEXAS,2010,May,Flash Flood,0,1
236731,FLORIDA,2010,May,Rip Current,0,1
236730,FLORIDA,2010,May,Rip Current,0,2
234594,TEXAS,2010,May,Thunderstorm Wind,1,0
238223,MISSOURI,2010,May,Flood,0,1
238088,OKLAHOMA,2010,May,Hail,21,0
234766,NORTH CAROLINA,2010,May,Thunderstorm Wind,1,0
233032,VIRGINIA,2010,May,Lightning,1,0
236984,NORTH CAROLINA,2010,May,Lightning,1,0
229161,IDAHO,2010,May,High Wind,1,0
229160,IDAHO,2010,May,High Wind,1,0
232671,OKLAHOMA,2010,May,Tornado,1,0
236145,ALABAMA,2010,May,Lightning,1,0
222594,NEBRASKA,2010,May,Strong Wind,0,1
232484,ILLINOIS,2010,May,Heat,0,1
232488,ILLINOIS,2010,May,Heat,0,3
237139,CALIFORNIA,2010,May,High Surf,0,2
228146,COLORADO,2010,May,High Wind,5,0
235198,MAINE,2010,May,Thunderstorm Wind,1,0
228644,NEW YORK,2010,May,Rip Current,0,2
231915,COLORADO,2010,May,Lightning,1,0
223156,VERMONT,2010,May,Lightning,1,0
222890,KENTUCKY,2010,May,Lightning,1,0
237348,UTAH,2010,May,High Wind,1,0
234807,TENNESSEE,2010,May,Lightning,1,0
237216,PUERTO RICO,2010,May,Flash Flood,0,2
237243,PUERTO RICO,2010,May,Lightning,1,0
237000,NORTH CAROLINA,2010,May,Lightning,2,0
224005,SOUTH DAKOTA,2010,May,Hail,1,0
232874,COLORADO,2010,May,Avalanche,1,0
226316,LOUISIANA,2010,May,Lightning,0,1
223547,FLORIDA,2010,May,Rip Current,0,1
224865,OHIO,2010,May,Lightning,5,1
236365,MISSOURI,2010,May,Lightning,3,0
236363,MISSOURI,2010,May,Lightning,2,0
244746,FLORIDA,2010,June,Lightning,1,0
223200,NEBRASKA,2010,June,Thunderstorm Wind,1,0
246794,GEORGIA,2010,June,Lightning,1,0
227027,WYOMING,2010,June,Lightning,9,0
240347,MASSACHUSETTS,2010,June,Lightning,1,0
240600,PENNSYLVANIA,2010,June,Heat,0,2
247809,TEXAS,2010,June,Thunderstorm Wind,6,0
238871,GEORGIA,2010,June,Lightning,1,0
238809,VIRGINIA,2010,June,Thunderstorm Wind,1,0
241199,MASSACHUSETTS,2010,June,Lightning,1,0
242143,IOWA,2010,June,Thunderstorm Wind,2,0
233880,NEVADA,2010,June,Heat,0,1
243833,ALABAMA,2010,June,Flash Flood,3,0
241511,ALABAMA,2010,June,Lightning,1,0
247871,NORTH CAROLINA,2010,June,Lightning,0,1
239738,FLORIDA,2010,June,Rip Current,1,0
233879,NEVADA,2010,June,Excessive Heat,0,1
236671,IOWA,2010,June,Tornado,1,0
225533,ILLINOIS,2010,June,Tornado,17,0
226101,ILLINOIS,2010,June,Tornado,13,1
239602,OHIO,2010,June,Tornado,28,7
226112,ILLINOIS,2010,June,Tornado,1,0
224127,VERMONT,2010,June,Lightning,2,0
241240,MASSACHUSETTS,2010,June,Lightning,3,0
239165,GEORGIA,2010,June,Thunderstorm Wind,1,0
228648,NEW YORK,2010,June,Rip Current,0,2
223836,MICHIGAN,2010,June,Tornado,11,0
246393,MASSACHUSETTS,2010,June,Thunderstorm Wind,1,0
241741,PENNSYLVANIA,2010,June,Thunderstorm Wind,0,1
238251,INDIANA,2010,June,Tornado,2,0
229878,INDIANA,2010,June,Tornado,1,0
229837,CONNECTICUT,2010,June,Lightning,1,0
241164,NEW MEXICO,2010,June,Thunderstorm Wind,4,0
236024,INDIANA,2010,June,Tornado,1,0
229305,HAWAII,2010,June,Wildfire,1,0
241432,TEXAS,2010,June,Thunderstorm Wind,1,0
243807,ALABAMA,2010,June,Heat,9,0
245139,TEXAS,2010,June,Flash Flood,0,1
242321,ALABAMA,2010,June,Lightning,1,0
234888,ILLINOIS,2010,June,Lightning,1,0
230262,OHIO,2010,June,Flood,0,2
230325,CONNECTICUT,2010,June,Lightning,1,0
224543,TEXAS,2010,June,Flash Flood,1,0
224976,ARKANSAS,2010,June,Flash Flood,24,20
243866,TENNESSEE,2010,June,Heat,0,1
235008,TEXAS,2010,June,Hail,1,0
242268,COLORADO,2010,June,Lightning,0,1
243813,ALABAMA,2010,June,Heat,0,1
247565,OKLAHOMA,2010,June,Flash Flood,136,0
231119,NEBRASKA,2010,June,Flood,0,1
241764,OKLAHOMA,2010,June,Flash Flood,0,1
246807,GEORGIA,2010,June,Lightning,3,0
246446,INDIANA,2010,June,Thunderstorm Wind,1,0
234172,INDIANA,2010,June,Thunderstorm Wind,2,0
242380,NORTH CAROLINA,2010,June,Lightning,1,1
243801,MISSOURI,2010,June,Lightning,0,1
243793,ILLINOIS,2010,June,Thunderstorm Wind,1,0
234864,MISSOURI,2010,June,Heat,0,2
247444,SOUTH DAKOTA,2010,June,Tornado,2,0
238164,MONTANA,2010,June,Thunderstorm Wind,1,1
242615,ALABAMA,2010,June,Thunderstorm Wind,1,0
245530,MINNESOTA,2010,June,Tornado,5,1
238661,MINNESOTA,2010,June,Tornado,1,0
226179,MINNESOTA,2010,June,Tornado,2,0
231404,MINNESOTA,2010,June,Tornado,14,1
238951,IOWA,2010,June,Lightning,1,0
240665,TENNESSEE,2010,June,Lightning,1,0
245876,MINNESOTA,2010,June,Tornado,2,1
245562,MINNESOTA,2010,June,Tornado,20,0
245889,MINNESOTA,2010,June,Tornado,1,0
245496,NORTH DAKOTA,2010,June,Tornado,1,0
243726,TENNESSEE,2010,June,Heat,0,1
243724,TENNESSEE,2010,June,Heat,0,5
247400,MISSOURI,2010,June,Excessive Heat,46,0
234484,MISSOURI,2010,June,Heat,5,0
247401,MISSOURI,2010,June,Excessive Heat,28,0
247399,MISSOURI,2010,June,Excessive Heat,10,0
243571,ILLINOIS,2010,June,Thunderstorm Wind,2,1
246107,IOWA,2010,June,Lightning,1,0
246089,ILLINOIS,2010,June,Thunderstorm Wind,2,0
246093,ILLINOIS,2010,June,Thunderstorm Wind,3,0
245652,ILLINOIS,2010,June,Thunderstorm Wind,3,0
243637,ILLINOIS,2010,June,Thunderstorm Wind,1,0
243648,ILLINOIS,2010,June,Thunderstorm Wind,3,0
243634,ILLINOIS,2010,June,Thunderstorm Wind,1,0
240142,ILLINOIS,2010,June,Thunderstorm Wind,2,0
235913,INDIANA,2010,June,Thunderstorm Wind,0,1
246755,OKLAHOMA,2010,June,Excessive Heat,33,0
246782,GEORGIA,2010,June,Lightning,1,0
242829,GEORGIA,2010,June,Lightning,1,0
246318,ALABAMA,2010,June,Thunderstorm Wind,1,0
246720,KANSAS,2010,June,Thunderstorm Wind,5,0
228150,FLORIDA,2010,June,Thunderstorm Wind,1,0
240537,TEXAS,2010,June,Heat,0,1
234536,MISSOURI,2010,June,Heat,6,0
246618,MASSACHUSETTS,2010,June,Thunderstorm Wind,2,0
247068,MAINE,2010,June,Lightning,1,0
227030,WYOMING,2010,June,Lightning,0,1
228192,FLORIDA,2010,June,Lightning,1,0
234547,KENTUCKY,2010,June,Heat,7,0
243968,LOUISIANA,2010,June,Heat,0,1
245455,WISCONSIN,2010,June,Tornado,15,0
246491,ARKANSAS,2010,June,Heat,0,1
242509,NEW YORK,2010,June,Rip Current,0,1
240635,MARYLAND,2010,June,Lightning,1,0
246320,ARIZONA,2010,June,Heat,0,1
241916,MARYLAND,2010,June,Excessive Heat,0,1
245002,ILLINOIS,2010,June,Lightning,1,0
235376,INDIANA,2010,June,Thunderstorm Wind,2,0
243144,ILLINOIS,2010,June,Thunderstorm Wind,1,0
235510,OHIO,2010,June,Thunderstorm Wind,1,0
244147,MARYLAND,2010,June,Heat,0,1
244146,MARYLAND,2010,June,Heat,0,2
242288,CONNECTICUT,2010,June,Tornado,3,0
241982,NEW YORK,2010,June,Thunderstorm Wind,1,0
244017,CONNECTICUT,2010,June,Thunderstorm Wind,25,0
244711,CONNECTICUT,2010,June,Thunderstorm Wind,1,0
244708,CONNECTICUT,2010,June,Thunderstorm Wind,1,0
241994,NEW YORK,2010,June,Thunderstorm Wind,1,0
240872,PENNSYLVANIA,2010,June,Thunderstorm Wind,2,0
240901,NEW JERSEY,2010,June,Thunderstorm Wind,2,1
242152,VIRGINIA,2010,June,Thunderstorm Wind,1,0
227518,TEXAS,2010,June,Lightning,1,1
244795,FLORIDA,2010,June,Rip Current,0,1
245834,IOWA,2010,June,Tornado,13,0
247410,MISSOURI,2010,June,Excessive Heat,10,0
246134,GEORGIA,2010,June,Lightning,1,0
242052,PENNSYLVANIA,2010,June,Excessive Heat,0,2
227647,MICHIGAN,2010,June,Tornado,4,1
243974,WISCONSIN,2010,June,Tornado,1,0
247906,NORTH CAROLINA,2010,June,Lightning,1,0
244417,VIRGINIA,2010,June,Thunderstorm Wind,1,0
242510,NEW YORK,2010,June,Rip Current,0,1
244145,MARYLAND,2010,June,Heat,0,1
246325,GEORGIA,2010,June,Lightning,1,1
244798,FLORIDA,2010,June,Lightning,1,0
247727,WYOMING,2010,June,Lightning,1,0
251291,FLORIDA,2010,July,Rip Current,1,0
254289,ALABAMA,2010,July,Rip Current,0,2
254495,TEXAS,2010,July,Flood,0,2
251868,FLORIDA,2010,July,Lightning,1,0
254073,CALIFORNIA,2010,July,High Surf,5,2
246808,SOUTH CAROLINA,2010,July,Rip Current,1,1
249882,MICHIGAN,2010,July,Heat,0,1
249879,MICHIGAN,2010,July,Heat,0,1
250961,NEW JERSEY,2010,July,Excessive Heat,0,1
258273,NEW YORK,2010,July,Excessive Heat,0,2
249876,NEW YORK,2010,July,Excessive Heat,0,2
249841,NEW YORK,2010,July,Excessive Heat,0,4
249339,TEXAS,2010,July,Rip Current,0,2
250640,NEVADA,2010,July,Heat,0,5
253063,MARYLAND,2010,July,Heat,4,0
253061,MARYLAND,2010,July,Heat,28,0
253066,MARYLAND,2010,July,Heat,0,1
251873,FLORIDA,2010,July,Lightning,1,0
253766,PENNSYLVANIA,2010,July,Excessive Heat,0,6
253765,PENNSYLVANIA,2010,July,Excessive Heat,0,3
253764,PENNSYLVANIA,2010,July,Excessive Heat,0,1
250250,TEXAS,2010,July,Thunderstorm Wind,5,0
258281,ILLINOIS,2010,July,Lightning,1,0
253277,OKLAHOMA,2010,July,Flash Flood,0,1
253960,ALABAMA,2010,July,Heat,1,0
253959,ALABAMA,2010,July,Heat,1,0
231324,ALABAMA,2010,July,Heat,1,0
249602,NEW JERSEY,2010,July,Rip Current,1,0
244966,COLORADO,2010,July,Lightning,1,0
233638,ARIZONA,2010,July,Lightning,1,1
248532,WYOMING,2010,July,Lightning,0,1
251292,FLORIDA,2010,July,Rip Current,2,1
252189,WASHINGTON,2010,July,Strong Wind,1,0
254320,FLORIDA,2010,July,Rip Current,2,0
248509,SOUTH CAROLINA,2010,July,Lightning,1,0
248525,GEORGIA,2010,July,Lightning,4,0
252696,NORTH CAROLINA,2010,July,Lightning,1,0
254410,OKLAHOMA,2010,July,Excessive Heat,28,1
253313,PENNSYLVANIA,2010,July,Flash Flood,0,1
249632,NEW YORK,2010,July,Lightning,2,0
249121,GEORGIA,2010,July,Lightning,0,2
247690,NORTH DAKOTA,2010,July,Hail,2,0
252468,FLORIDA,2010,July,Lightning,1,0
251477,NORTH CAROLINA,2010,July,Flash Flood,0,1
252698,NORTH CAROLINA,2010,July,Lightning,1,0
249818,TEXAS,2010,July,Rip Current,0,1
255871,MISSOURI,2010,July,Excessive Heat,34,0
254053,CALIFORNIA,2010,July,High Surf,0,4
233711,NEW MEXICO,2010,July,Heat,0,1
249603,NEW JERSEY,2010,July,Lightning,2,0
240721,NEBRASKA,2010,July,Thunderstorm Wind,1,0
251708,FLORIDA,2010,July,Lightning,1,0
253725,DELAWARE,2010,July,Flash Flood,1,0
254070,WISCONSIN,2010,July,Lightning,1,0
233618,WISCONSIN,2010,July,Thunderstorm Wind,2,0
238346,NEVADA,2010,July,Excessive Heat,0,6
251112,FLORIDA,2010,July,Rip Current,2,0
233543,ARKANSAS,2010,July,Heat,0,1
250175,CALIFORNIA,2010,July,Wildfire,1,0
234601,TEXAS,2010,July,Heat,0,1
245250,MICHIGAN,2010,July,Lightning,4,0
250391,PENNSYLVANIA,2010,July,Excessive Heat,0,2
250394,PENNSYLVANIA,2010,July,Excessive Heat,0,2
247746,ALABAMA,2010,July,Lightning,1,0
253584,NEW HAMPSHIRE,2010,July,Lightning,2,0
250163,CALIFORNIA,2010,July,Wildfire,1,0
255917,MISSOURI,2010,July,Excessive Heat,13,0
248887,PENNSYLVANIA,2010,July,Thunderstorm Wind,1,0
251018,NORTH CAROLINA,2010,July,Thunderstorm Wind,1,0
249932,SOUTH DAKOTA,2010,July,Thunderstorm Wind,3,0
251419,NORTH CAROLINA,2010,July,Thunderstorm Wind,1,0
250830,NEW YORK,2010,July,Thunderstorm Wind,1,0
243454,MINNESOTA,2010,July,Hail,1,0
250238,PUERTO RICO,2010,July,Thunderstorm Wind,7,0
252702,NORTH CAROLINA,2010,July,Lightning,2,0
242707,KENTUCKY,2010,July,Flash Flood,0,1
254305,ILLINOIS,2010,July,Heat,0,1
234293,WASHINGTON,2010,July,Wildfire,3,0
261093,FLORIDA,2010,July,Rip Current,1,0
251879,WISCONSIN,2010,July,Thunderstorm Wind,1,0
249002,MICHIGAN,2010,July,Thunderstorm Wind,1,0
253141,MICHIGAN,2010,July,Thunderstorm Wind,1,0
248978,NEW JERSEY,2010,July,Lightning,2,1
249574,MISSOURI,2010,July,Lightning,1,0
239593,SOUTH DAKOTA,2010,July,Hail,1,0
253632,NEW HAMPSHIRE,2010,July,Lightning,1,0
253634,MASSACHUSETTS,2010,July,Lightning,1,0
253953,KENTUCKY,2010,July,Thunderstorm Wind,3,0
249579,MISSOURI,2010,July,Lightning,1,0
251887,ATLANTIC SOUTH,2010,July,Marine Strong Wind,0,1
251211,FLORIDA,2010,July,Rip Current,3,0
245446,KENTUCKY,2010,July,Flash Flood,0,1
249624,MISSOURI,2010,July,Flash Flood,0,1
253123,ARIZONA,2010,July,Flash Flood,0,1
252334,WISCONSIN,2010,July,Thunderstorm Wind,1,0
242990,ARKANSAS,2010,July,Heat,2,0
258609,MICHIGAN,2010,July,Rip Current,0,1
245616,OHIO,2010,July,Flash Flood,4,1
235827,ARIZONA,2010,July,Lightning,1,0
235773,WYOMING,2010,July,Lightning,17,0
250429,GEORGIA,2010,July,Lightning,1,0
250783,NEW HAMPSHIRE,2010,July,Thunderstorm Wind,1,0
250366,NEW YORK,2010,July,Lightning,1,0
251954,MAINE,2010,July,Thunderstorm Wind,1,0
251353,IOWA,2010,July,Thunderstorm Wind,4,0
250073,TENNESSEE,2010,July,Heat,0,1
253932,ALABAMA,2010,July,Heat,20,0
245941,KENTUCKY,2010,July,Heat,11,0
255964,MISSOURI,2010,July,Excessive Heat,23,0
252191,WISCONSIN,2010,July,Flash Flood,0,1
254492,WISCONSIN,2010,July,Lightning,2,0
253457,PENNSYLVANIA,2010,July,Excessive Heat,0,3
253455,PENNSYLVANIA,2010,July,Excessive Heat,0,1
250916,GEORGIA,2010,July,Heat,0,2
250600,SOUTH DAKOTA,2010,July,Hail,5,0
250302,NEW YORK,2010,July,Lightning,1,0
250301,NEW YORK,2010,July,Lightning,1,0
250643,NEVADA,2010,July,Heat,0,1
250644,NEVADA,2010,July,Heat,0,6
249896,NEW YORK,2010,July,Excessive Heat,0,2
252277,UTAH,2010,July,Flash Flood,3,0
252714,FLORIDA,2010,July,Lightning,1,0
250093,TENNESSEE,2010,July,Heat,0,1
236728,WASHINGTON,2010,July,Excessive Heat,0,1
253872,MICHIGAN,2010,July,Rip Current,0,1
256218,MARYLAND,2010,July,Lightning,0,1
255285,MARYLAND,2010,July,Lightning,0,1
246291,WEST VIRGINIA,2010,July,Flash Flood,0,1
247932,ALABAMA,2010,July,Lightning,4,1
251687,FLORIDA,2010,July,Lightning,0,1
253528,NEW YORK,2010,July,Tornado,7,0
253518,NEW JERSEY,2010,July,Thunderstorm Wind,1,0
251107,GEORGIA,2010,July,Heat,0,1
248700,NORTH DAKOTA,2010,July,Hail,1,0
247937,ALABAMA,2010,July,Lightning,1,0
251113,GEORGIA,2010,July,Thunderstorm Wind,1,0
251196,GEORGIA,2010,July,Thunderstorm Wind,1,0
243682,MONTANA,2010,July,Tornado,1,2
257221,ARKANSAS,2010,July,Lightning,1,0
248647,SOUTH CAROLINA,2010,July,Lightning,1,0
248646,SOUTH CAROLINA,2010,July,Lightning,2,0
253558,WISCONSIN,2010,July,Tornado,3,0
253533,MINNESOTA,2010,July,Lightning,1,0
254086,KENTUCKY,2010,July,Lightning,2,1
249621,TEXAS,2010,July,Rip Current,0,1
255972,MISSOURI,2010,July,Excessive Heat,3,0
249119,ILLINOIS,2010,July,Lightning,0,1
250149,MISSISSIPPI,2010,July,Heat,0,1
250113,TENNESSEE,2010,July,Heat,0,1
254310,ILLINOIS,2010,July,Heat,0,1
254327,FLORIDA,2010,July,Lightning,1,0
238201,ARIZONA,2010,July,Tornado,1,0
256874,MISSISSIPPI,2010,July,Excessive Heat,0,2
254378,OKLAHOMA,2010,July,Excessive Heat,11,0
239400,ARKANSAS,2010,July,Heat,0,1
250759,SOUTH DAKOTA,2010,July,Flash Flood,2,0
254255,ARIZONA,2010,July,Flash Flood,5,0
